NUMBER,OUTTLET_ID,TERRITORY,DISTRICT,ROUTE,SALESMAN_ID,SALESMAN_ID,PEMBELIAN,STOK,RETUR,PACK DISPLAY,SKU,,,,,,,,,,
59,LP054402059,5,44,2,SPV005,TMC044,2576300,240400,46300,97,14,,,,,,,,,,
60,LP054402060,5,44,2,SPV005,TMC044,1673300,297200,48700,26,12,,,,,,,,,,
61,LP054402061,5,44,2,SPV005,TMC044,2333000,123800,93500,44,11,,,,,,,,,,
62,LP054402062,5,44,2,SPV005,TMC044,2571100,303300,55200,56,6,,,,,,,,,,
63,LP054402063,5,44,2,SPV005,TMC044,1602400,111400,70600,63,13,,,,,,,,,,
64,LP054402064,5,44,2,SPV005,TMC044,1697100,266400,33100,50,5,,,,,,,,,,
65,LP054402065,5,44,2,SPV005,TMC044,1879500,89200,32200,44,13,,,,,,,,,,
66,LP054402066,5,44,2,SPV005,TMC044,1103100,218300,85600,37,11,,,,,,,,,,
67,LP054402067,5,44,2,SPV005,TMC044,2698200,282600,67900,35,13,,,,,,,,,,
68,LP054402068,5,44,2,SPV005,TMC044,2891500,218800,65900,70,8,,,,,,,,,,
69,LP054402069,5,44,2,SPV005,TMC044,1290900,139800,82800,26,10,,,,,,,,,,
70,LP054402070,5,44,2,SPV005,TMC044,2047500,241300,105200,40,5,,,,,,,,,,
71,LP054402071,5,44,2,SPV005,TMC044,1044100,260100,35600,78,7,,,,,,,,,,
72,LP054403072,5,44,3,SPV005,TMC044,2308200,206500,31400,59,11,,,,,,,,,,
73,LP054403073,5,44,3,SPV005,TMC044,772500,186800,92800,99,5,,,,,,,,,,
74,LP054403074,5,44,3,SPV005,TMC044,1750000,229200,47800,76,13,,,,,,,,,,
75,LP054403075,5,44,3,SPV005,TMC044,1159900,265500,96300,64,9,,,,,,,,,,
76,LP054403076,5,44,3,SPV005,TMC044,2048100,292800,34100,63,12,,,,,,,,,,
77,LP054403077,5,44,3,SPV005,TMC044,2580300,106000,36400,67,4,,,,,,,,,,
78,LP054403078,5,44,3,SPV005,TMC044,2742800,217900,61900,44,8,,,,,,,,,,
79,LP054403079,5,44,3,SPV005,TMC044,1752700,298900,62900,41,5,,,,,,,,,,
80,LP054403080,5,44,3,SPV005,TMC044,1800000,241900,102600,68,6,,,,,,,,,,
81,LP054403081,5,44,3,SPV005,TMC044,2958800,194100,101800,89,9,,,,,,,,,,
82,LP054403082,5,44,3,SPV005,TMC044,1508000,188100,41100,82,14,,,,,,,,,,
83,LP054403083,5,44,3,SPV005,TMC044,823600,93100,77600,31,6,,,,,,,,,,
84,LP054403084,5,44,3,SPV005,TMC044,2262800,170100,97100,69,10,,,,,,,,,,
85,LP054403085,5,44,3,SPV005,TMC044,2255200,203900,68400,41,3,,,,,,,,,,
86,LP054403086,5,44,3,SPV005,TMC044,772900,184400,35800,74,13,,,,,,,,,,
87,LP054403087,5,44,3,SPV005,TMC044,1281400,304300,44900,86,3,,,,,,,,,,
88,LP054403088,5,44,3,SPV005,TMC044,1174600,210100,55400,56,12,,,,,,,,,,
89,LP054403089,5,44,3,SPV005,TMC044,1357400,181800,82400,76,11,,,,,,,,,,
90,LP054403090,5,44,3,SPV005,TMC044,1030300,95400,103700,59,11,,,,,,,,,,
91,LP054403091,5,44,3,SPV005,TMC044,1994700,233000,55200,30,11,,,,,,,,,,
92,LP054403092,5,44,3,SPV005,TMC044,1184800,193000,82300,65,10,,,,,,,,,,
93,LP054403093,5,44,3,SPV005,TMC044,1288500,234100,79000,97,15,,,,,,,,,,
94,LP054403094,5,44,3,SPV005,TMC044,2820100,208700,50600,68,8,,,,,,,,,,
95,LP054403095,5,44,3,SPV005,TMC044,2297500,106400,86000,92,14,,,,,,,,,,
96,LP054403096,5,44,3,SPV005,TMC044,1007600,224500,46500,58,12,,,,,,,,,,
97,LP054403097,5,44,3,SPV005,TMC044,1479700,124200,68400,25,4,,,,,,,,,,
98,LP054403098,5,44,3,SPV005,TMC044,2927000,160400,91300,92,4,,,,,,,,,,
99,LP054403099,5,44,3,SPV005,TMC044,2497800,90200,106900,58,11,,,,,,,,,,
100,LP054403100,5,44,3,SPV005,TMC044,2519100,239200,33600,70,11,,,,,,,,,,
101,LP054403101,5,44,3,SPV005,TMC044,2883100,179500,32700,97,11,,,,,,,,,,
102,LP054403102,5,44,3,SPV005,TMC044,2883600,252600,91600,26,10,,,,,,,,,,
103,LP054403103,5,44,3,SPV005,TMC044,1309200,179300,61700,53,10,,,,,,,,,,
104,LP054403104,5,44,3,SPV005,TMC044,1950600,300900,75900,26,13,,,,,,,,,,
105,LP054403105,5,44,3,SPV005,TMC044,2438600,205800,48600,97,6,,,,,,,,,,
106,LP054403106,5,44,3,SPV005,TMC044,1201900,178000,99000,67,11,,,,,,,,,,
107,LP054404107,5,44,4,SPV005,TMC044,1788200,128500,101900,57,11,,,,,,,,,,
108,LP054404108,5,44,4,SPV005,TMC044,1440200,116900,57600,91,11,,,,,,,,,,
109,LP054404109,5,44,4,SPV005,TMC044,1058100,171100,94100,58,7,,,,,,,,,,
110,LP054404110,5,44,4,SPV005,TMC044,1769900,128500,87100,64,9,,,,,,,,,,
111,LP054404111,5,44,4,SPV005,TMC044,2107700,95400,83400,88,12,,,,,,,,,,
112,LP054404112,5,44,4,SPV005,TMC044,2734900,238900,64600,64,9,,,,,,,,,,
113,LP054404113,5,44,4,SPV005,TMC044,764800,138600,76100,60,7,,,,,,,,,,
114,LP054404114,5,44,4,SPV005,TMC044,2584000,142400,67700,98,13,,,,,,,,,,
115,LP054404115,5,44,4,SPV005,TMC044,2720300,106200,43200,65,7,,,,,,,,,,
116,LP054404116,5,44,4,SPV005,TMC044,1263200,119000,84000,100,8,,,,,,,,,,
117,LP054404117,5,44,4,SPV005,TMC044,2579100,294400,52800,97,13,,,,,,,,,,
118,LP054404118,5,44,4,SPV005,TMC044,2824900,166400,80100,30,8,,,,,,,,,,
119,LP054404119,5,44,4,SPV005,TMC044,1852600,257600,68300,99,5,,,,,,,,,,
120,LP054404120,5,44,4,SPV005,TMC044,1702400,118500,67000,63,5,,,,,,,,,,
121,LP054404121,5,44,4,SPV005,TMC044,948700,187300,97300,42,5,,,,,,,,,,
122,LP054404122,5,44,4,SPV005,TMC044,1175700,239800,79600,96,4,,,,,,,,,,
123,LP054404123,5,44,4,SPV005,TMC044,826400,255700,28400,39,12,,,,,,,,,,
124,LP054404124,5,44,4,SPV005,TMC044,2583400,242400,31300,78,15,,,,,,,,,,
125,LP054404125,5,44,4,SPV005,TMC044,2473300,248300,92500,30,11,,,,,,,,,,
126,LP054404126,5,44,4,SPV005,TMC044,2057000,159000,71600,88,12,,,,,,,,,,
127,LP054404127,5,44,4,SPV005,TMC044,2038500,279800,37300,65,10,,,,,,,,,,
128,LP054404128,5,44,4,SPV005,TMC044,1956500,210200,103200,45,14,,,,,,,,,,
129,LP054404129,5,44,4,SPV005,TMC044,2589400,245800,61500,87,7,,,,,,,,,,
130,LP054404130,5,44,4,SPV005,TMC044,1508500,245900,44100,97,5,,,,,,,,,,
131,LP054404131,5,44,4,SPV005,TMC044,2543800,269000,90900,74,10,,,,,,,,,,
132,LP054404132,5,44,4,SPV005,TMC044,2599100,282800,58900,75,10,,,,,,,,,,
133,LP054404133,5,44,4,SPV005,TMC044,1423400,206200,53000,98,15,,,,,,,,,,
134,LP054404134,5,44,4,SPV005,TMC044,1010900,136600,90800,42,6,,,,,,,,,,
135,LP054404135,5,44,4,SPV005,TMC044,1826300,175900,42400,97,5,,,,,,,,,,
136,LP054404136,5,44,4,SPV005,TMC044,1901200,296600,43300,83,14,,,,,,,,,,
137,LP054404137,5,44,4,SPV005,TMC044,2507800,139400,64800,92,14,,,,,,,,,,
138,LP054404138,5,44,4,SPV005,TMC044,1158600,110200,48400,63,14,,,,,,,,,,
139,LP054404139,5,44,4,SPV005,TMC044,877000,245700,35800,44,8,,,,,,,,,,
140,LP054404140,5,44,4,SPV005,TMC044,2042200,226000,64500,74,13,,,,,,,,,,
141,LP054404141,5,44,4,SPV005,TMC044,2284000,218700,42400,82,9,,,,,,,,,,
142,LP054405142,5,44,5,SPV005,TMC044,1097000,182900,41200,97,10,,,,,,,,,,
143,LP054405143,5,44,5,SPV005,TMC044,834100,146000,97400,98,11,,,,,,,,,,
144,LP054405144,5,44,5,SPV005,TMC044,1564700,169400,101300,48,11,,,,,,,,,,
145,LP054405145,5,44,5,SPV005,TMC044,1263600,114800,55400,33,7,,,,,,,,,,
146,LP054405146,5,44,5,SPV005,TMC044,1141900,274400,51300,59,5,,,,,,,,,,
147,LP054405147,5,44,5,SPV005,TMC044,988300,168000,90700,51,5,,,,,,,,,,
148,LP054405148,5,44,5,SPV005,TMC044,1915800,106400,77100,95,4,,,,,,,,,,
149,LP054405149,5,44,5,SPV005,TMC044,2514200,97900,82300,41,9,,,,,,,,,,
150,LP054405150,5,44,5,SPV005,TMC044,1296300,184000,63500,93,12,,,,,,,,,,
151,LP054405151,5,44,5,SPV005,TMC044,2729700,293400,50500,67,9,,,,,,,,,,
152,LP054405152,5,44,5,SPV005,TMC044,1927600,252900,54900,37,10,,,,,,,,,,
153,LP054405153,5,44,5,SPV005,TMC044,2509300,178200,41300,31,15,,,,,,,,,,
154,LP054405154,5,44,5,SPV005,TMC044,2795200,86300,55500,32,3,,,,,,,,,,
155,LP054405155,5,44,5,SPV005,TMC044,2092400,152300,66700,86,4,,,,,,,,,,
156,LP054405156,5,44,5,SPV005,TMC044,1610600,300000,64800,70,10,,,,,,,,,,
157,LP054405157,5,44,5,SPV005,TMC044,1663200,130500,55600,49,14,,,,,,,,,,
158,LP054405158,5,44,5,SPV005,TMC044,2757100,145200,32200,76,14,,,,,,,,,,
159,LP054405159,5,44,5,SPV005,TMC044,1654200,303500,41400,91,3,,,,,,,,,,
160,LP054405160,5,44,5,SPV005,TMC044,2916600,217900,89100,93,4,,,,,,,,,,
161,LP054405161,5,44,5,SPV005,TMC044,980900,83200,86900,83,11,,,,,,,,,,
162,LP054405162,5,44,5,SPV005,TMC044,2811500,269000,63700,39,14,,,,,,,,,,
163,LP054405163,5,44,5,SPV005,TMC044,1610800,233800,89700,75,14,,,,,,,,,,
164,LP054405164,5,44,5,SPV005,TMC044,1818600,92600,78300,84,9,,,,,,,,,,
165,LP054405165,5,44,5,SPV005,TMC044,899600,241000,105800,44,14,,,,,,,,,,
166,LP054405166,5,44,5,SPV005,TMC044,2200000,193900,67300,25,11,,,,,,,,,,
167,LP054405167,5,44,5,SPV005,TMC044,2227900,250100,101200,40,9,,,,,,,,,,
168,LP054405168,5,44,5,SPV005,TMC044,1427000,179200,38000,37,11,,,,,,,,,,
169,LP054405169,5,44,5,SPV005,TMC044,2466100,181000,52100,51,3,,,,,,,,,,
170,LP054405170,5,44,5,SPV005,TMC044,1860000,156600,32200,31,15,,,,,,,,,,
171,LP054405171,5,44,5,SPV005,TMC044,2390800,289200,96400,77,13,,,,,,,,,,
172,LP054405172,5,44,5,SPV005,TMC044,2087600,163600,55000,49,15,,,,,,,,,,
173,LP054405173,5,44,5,SPV005,TMC044,1110800,275400,59900,96,12,,,,,,,,,,
174,LP054405174,5,44,5,SPV005,TMC044,1387700,168100,35000,45,10,,,,,,,,,,
175,LP054405175,5,44,5,SPV005,TMC044,1581200,113600,77100,29,4,,,,,,,,,,
176,LP054405176,5,44,5,SPV005,TMC044,2349900,94500,34000,44,7,,,,,,,,,,
177,LP054405177,5,44,5,SPV005,TMC044,1889500,243900,35900,87,7,,,,,,,,,,
178,LP054406178,5,44,6,SPV005,TMC044,981000,211300,98100,46,10,,,,,,,,,,
179,LP054406179,5,44,6,SPV005,TMC044,2750800,116500,73000,46,8,,,,,,,,,,
180,LP054406180,5,44,6,SPV005,TMC044,979200,191700,69600,81,14,,,,,,,,,,
181,LP054406181,5,44,6,SPV005,TMC044,1070200,183200,46200,43,3,,,,,,,,,,
182,LP054406182,5,44,6,SPV005,TMC044,2434800,280800,101800,100,9,,,,,,,,,,
183,LP054406183,5,44,6,SPV005,TMC044,2247500,302700,65500,64,4,,,,,,,,,,
184,LP054406184,5,44,6,SPV005,TMC044,1980300,263800,63500,96,7,,,,,,,,,,
185,LP054406185,5,44,6,SPV005,TMC044,1239800,216900,57300,61,6,,,,,,,,,,
186,LP054406186,5,44,6,SPV005,TMC044,1316100,188400,101500,37,7,,,,,,,,,,
187,LP054406187,5,44,6,SPV005,TMC044,2800000,80000,89400,58,15,,,,,,,,,,
188,LP054406188,5,44,6,SPV005,TMC044,1905600,152000,98200,29,9,,,,,,,,,,
189,LP054406189,5,44,6,SPV005,TMC044,1825500,119600,44700,41,8,,,,,,,,,,
190,LP054406190,5,44,6,SPV005,TMC044,2521700,110700,77000,62,8,,,,,,,,,,
191,LP054406191,5,44,6,SPV005,TMC044,2923500,137200,61100,69,8,,,,,,,,,,
192,LP054406192,5,44,6,SPV005,TMC044,2255500,134400,31500,56,6,,,,,,,,,,
193,LP054406193,5,44,6,SPV005,TMC044,1839000,120200,96900,86,6,,,,,,,,,,
1,LP054501001,5,45,1,SPV005,TMC045,2748000,88300,32900,62,10,,,,,,,,,,
2,LP054501002,5,45,1,SPV005,TMC045,1128500,210800,78100,93,11,,,,,,,,,,
3,LP054501003,5,45,1,SPV005,TMC045,1687200,285300,66900,42,14,,,,,,,,,,
4,LP054501004,5,45,1,SPV005,TMC045,2894100,86100,32400,34,3,,,,,,,,,,
5,LP054501005,5,45,1,SPV005,TMC045,888400,295300,80100,99,13,,,,,,,,,,
6,LP054501006,5,45,1,SPV005,TMC045,1761400,195700,85500,65,6,,,,,,,,,,
7,LP054501007,5,45,1,SPV005,TMC045,2690300,211400,43900,65,15,,,,,,,,,,
8,LP054501008,5,45,1,SPV005,TMC045,2673000,129400,62600,60,3,,,,,,,,,,
9,LP054501009,5,45,1,SPV005,TMC045,1802600,240400,33900,36,6,,,,,,,,,,
10,LP054501010,5,45,1,SPV005,TMC045,2262800,292900,78100,63,11,,,,,,,,,,
11,LP054501011,5,45,1,SPV005,TMC045,1407000,209200,87800,37,11,,,,,,,,,,
12,LP054501012,5,45,1,SPV005,TMC045,1628800,136900,35800,34,15,,,,,,,,,,
13,LP054501013,5,45,1,SPV005,TMC045,2140300,246400,102900,60,12,,,,,,,,,,
14,LP054501014,5,45,1,SPV005,TMC045,2223800,103700,71700,37,11,,,,,,,,,,
15,LP054501015,5,45,1,SPV005,TMC045,2734200,266700,72000,35,9,,,,,,,,,,
16,LP054501016,5,45,1,SPV005,TMC045,1847400,120900,99200,82,3,,,,,,,,,,
17,LP054501017,5,45,1,SPV005,TMC045,2926200,194600,91400,96,3,,,,,,,,,,
18,LP054501018,5,45,1,SPV005,TMC045,1050200,171600,36600,34,15,,,,,,,,,,
19,LP054501019,5,45,1,SPV005,TMC045,2413200,140100,90800,66,15,,,,,,,,,,
20,LP054501020,5,45,1,SPV005,TMC045,2570500,184700,56600,76,4,,,,,,,,,,
21,LP054501021,5,45,1,SPV005,TMC045,2824900,238400,99500,40,11,,,,,,,,,,
22,LP054501022,5,45,1,SPV005,TMC045,2755600,280600,80000,94,12,,,,,,,,,,
23,LP054501023,5,45,1,SPV005,TMC045,2710200,96100,93000,40,7,,,,,,,,,,
24,LP054501024,5,45,1,SPV005,TMC045,2607700,184400,93400,73,10,,,,,,,,,,
25,LP054501025,5,45,1,SPV005,TMC045,1749300,197100,80700,62,12,,,,,,,,,,
26,LP054501026,5,45,1,SPV005,TMC045,1160000,112300,90800,58,10,,,,,,,,,,
27,LP054501027,5,45,1,SPV005,TMC045,1837700,233700,75800,39,11,,,,,,,,,,
28,LP054501028,5,45,1,SPV005,TMC045,3002000,95400,41100,79,13,,,,,,,,,,
29,LP054501029,5,45,1,SPV005,TMC045,2983600,298200,64000,76,6,,,,,,,,,,
30,LP054501030,5,45,1,SPV005,TMC045,2735200,176200,98900,47,8,,,,,,,,,,
31,LP054501031,5,45,1,SPV005,TMC045,1743700,81700,42500,34,9,,,,,,,,,,
32,LP054501032,5,45,1,SPV005,TMC045,1900300,269300,74800,69,10,,,,,,,,,,
33,LP054501033,5,45,1,SPV005,TMC045,1309200,218600,45200,28,11,,,,,,,,,,
34,LP054501034,5,45,1,SPV005,TMC045,2401000,166400,93100,58,10,,,,,,,,,,
35,LP054501035,5,45,1,SPV005,TMC045,1601000,254500,69200,98,6,,,,,,,,,,
36,LP054502036,5,45,2,SPV005,TMC045,2362500,226100,101900,100,3,,,,,,,,,,
37,LP054502037,5,45,2,SPV005,TMC045,2129700,193900,80500,94,13,,,,,,,,,,
38,LP054502038,5,45,2,SPV005,TMC045,1640600,277000,60600,69,5,,,,,,,,,,
39,LP054502039,5,45,2,SPV005,TMC045,1469500,181500,54900,55,6,,,,,,,,,,
40,LP054502040,5,45,2,SPV005,TMC045,1313900,272200,84800,61,4,,,,,,,,,,
41,LP054502041,5,45,2,SPV005,TMC045,1373100,124200,34900,26,8,,,,,,,,,,
42,LP054502042,5,45,2,SPV005,TMC045,2007700,123100,51400,43,12,,,,,,,,,,
43,LP054502043,5,45,2,SPV005,TMC045,1888600,147200,74200,93,11,,,,,,,,,,
44,LP054502044,5,45,2,SPV005,TMC045,2916400,118500,103800,74,14,,,,,,,,,,
45,LP054502045,5,45,2,SPV005,TMC045,1772900,168700,46400,58,13,,,,,,,,,,
46,LP054502046,5,45,2,SPV005,TMC045,2297000,288700,101000,25,12,,,,,,,,,,
47,LP054502047,5,45,2,SPV005,TMC045,843900,81200,58900,70,15,,,,,,,,,,
48,LP054502048,5,45,2,SPV005,TMC045,2058500,146700,43400,43,6,,,,,,,,,,
49,LP054502049,5,45,2,SPV005,TMC045,2295500,101100,36900,80,14,,,,,,,,,,
50,LP054502050,5,45,2,SPV005,TMC045,1481800,78500,36600,25,3,,,,,,,,,,
51,LP054502051,5,45,2,SPV005,TMC045,776700,116100,46000,28,3,,,,,,,,,,
52,LP054502052,5,45,2,SPV005,TMC045,2843300,205200,30600,63,12,,,,,,,,,,
53,LP054502053,5,45,2,SPV005,TMC045,1329800,138000,96200,81,11,,,,,,,,,,
54,LP054502054,5,45,2,SPV005,TMC045,1219200,212200,42500,83,8,,,,,,,,,,
55,LP054502055,5,45,2,SPV005,TMC045,1117500,286400,70300,27,3,,,,,,,,,,
56,LP054502056,5,45,2,SPV005,TMC045,2441000,99300,56400,35,15,,,,,,,,,,
57,LP054502057,5,45,2,SPV005,TMC045,2339700,100200,72900,95,13,,,,,,,,,,
58,LP054502058,5,45,2,SPV005,TMC045,2922700,238200,94200,83,10,,,,,,,,,,
59,LP054502059,5,45,2,SPV005,TMC045,1065600,173800,31600,48,4,,,,,,,,,,
60,LP054502060,5,45,2,SPV005,TMC045,1199400,195000,68000,97,11,,,,,,,,,,
61,LP054502061,5,45,2,SPV005,TMC045,873600,298300,34700,40,15,,,,,,,,,,
62,LP054502062,5,45,2,SPV005,TMC045,991200,209400,74900,80,10,,,,,,,,,,
63,LP054502063,5,45,2,SPV005,TMC045,2430600,261500,54200,88,7,,,,,,,,,,
64,LP054502064,5,45,2,SPV005,TMC045,1429800,250500,97100,82,6,,,,,,,,,,
65,LP054502065,5,45,2,SPV005,TMC045,1242300,270300,51700,92,7,,,,,,,,,,
66,LP054502066,5,45,2,SPV005,TMC045,2517200,277000,82800,57,7,,,,,,,,,,
67,LP054502067,5,45,2,SPV005,TMC045,2483300,294200,32400,30,4,,,,,,,,,,
68,LP054502068,5,45,2,SPV005,TMC045,2595800,219700,99400,99,4,,,,,,,,,,
69,LP054502069,5,45,2,SPV005,TMC045,2776200,200700,67400,91,7,,,,,,,,,,
70,LP054502070,5,45,2,SPV005,TMC045,1266800,302400,105200,53,8,,,,,,,,,,
71,LP054503071,5,45,3,SPV005,TMC045,1984800,235300,49300,56,8,,,,,,,,,,
72,LP054503072,5,45,3,SPV005,TMC045,1939500,119100,93600,64,10,,,,,,,,,,
73,LP054503073,5,45,3,SPV005,TMC045,1759600,147200,41200,87,11,,,,,,,,,,
74,LP054503074,5,45,3,SPV005,TMC045,1477100,115400,86400,31,12,,,,,,,,,,
75,LP054503075,5,45,3,SPV005,TMC045,1421100,114700,80400,25,5,,,,,,,,,,
76,LP054503076,5,45,3,SPV005,TMC045,1605300,215900,38200,28,13,,,,,,,,,,
77,LP054503077,5,45,3,SPV005,TMC045,3017200,134000,71100,32,12,,,,,,,,,,
78,LP054503078,5,45,3,SPV005,TMC045,1126600,253600,47600,84,15,,,,,,,,,,
79,LP054503079,5,45,3,SPV005,TMC045,1321800,225200,72200,66,13,,,,,,,,,,
80,LP054503080,5,45,3,SPV005,TMC045,2781800,157900,40200,61,8,,,,,,,,,,
81,LP054503081,5,45,3,SPV005,TMC045,2931100,257100,51700,60,8,,,,,,,,,,
82,LP054503082,5,45,3,SPV005,TMC045,1746600,236600,106200,58,4,,,,,,,,,,
83,LP054503083,5,45,3,SPV005,TMC045,768100,285600,70400,72,3,,,,,,,,,,
84,LP054503084,5,45,3,SPV005,TMC045,1077900,172500,74800,49,13,,,,,,,,,,
85,LP054503085,5,45,3,SPV005,TMC045,854600,164900,102900,83,4,,,,,,,,,,
86,LP054503086,5,45,3,SPV005,TMC045,1227600,103200,99500,94,11,,,,,,,,,,
87,LP054503087,5,45,3,SPV005,TMC045,1887100,267100,63100,46,4,,,,,,,,,,
88,LP054503088,5,45,3,SPV005,TMC045,2188600,282600,52400,55,10,,,,,,,,,,
89,LP054503089,5,45,3,SPV005,TMC045,1968300,284700,101000,76,11,,,,,,,,,,
90,LP054503090,5,45,3,SPV005,TMC045,2539600,119600,41500,36,13,,,,,,,,,,
91,LP054503091,5,45,3,SPV005,TMC045,830400,96200,59700,88,8,,,,,,,,,,
92,LP054503092,5,45,3,SPV005,TMC045,2616900,87500,47600,97,14,,,,,,,,,,
93,LP054503093,5,45,3,SPV005,TMC045,2327600,181600,107100,28,14,,,,,,,,,,
94,LP054503094,5,45,3,SPV005,TMC045,2288700,152900,96600,25,15,,,,,,,,,,
95,LP054503095,5,45,3,SPV005,TMC045,2133700,243300,81300,49,4,,,,,,,,,,
96,LP054503096,5,45,3,SPV005,TMC045,2721200,191800,71200,62,3,,,,,,,,,,
97,LP054503097,5,45,3,SPV005,TMC045,2754000,88100,89500,37,10,,,,,,,,,,
98,LP054503098,5,45,3,SPV005,TMC045,2798400,235900,33700,78,13,,,,,,,,,,
99,LP054503099,5,45,3,SPV005,TMC045,896000,285100,72300,62,3,,,,,,,,,,
100,LP054503100,5,45,3,SPV005,TMC045,1037900,297100,88700,57,3,,,,,,,,,,
101,LP054503101,5,45,3,SPV005,TMC045,2837800,233300,41300,56,4,,,,,,,,,,
102,LP054503102,5,45,3,SPV005,TMC045,2170900,233600,78200,70,6,,,,,,,,,,
103,LP054503103,5,45,3,SPV005,TMC045,1165600,278800,39400,94,6,,,,,,,,,,
104,LP054503104,5,45,3,SPV005,TMC045,2532300,224000,88500,89,4,,,,,,,,,,
105,LP054503105,5,45,3,SPV005,TMC045,2188300,146900,91900,29,10,,,,,,,,,,
106,LP054504106,5,45,4,SPV005,TMC045,1922100,232300,56000,41,9,,,,,,,,,,
107,LP054504107,5,45,4,SPV005,TMC045,1756800,235500,60300,81,15,,,,,,,,,,
108,LP054504108,5,45,4,SPV005,TMC045,2526600,173400,30300,80,4,,,,,,,,,,
109,LP054504109,5,45,4,SPV005,TMC045,2855400,169900,94500,52,14,,,,,,,,,,
110,LP054504110,5,45,4,SPV005,TMC045,2480000,271000,90200,95,9,,,,,,,,,,
111,LP054504111,5,45,4,SPV005,TMC045,1087900,164900,95600,99,6,,,,,,,,,,
112,LP054504112,5,45,4,SPV005,TMC045,1851200,186800,61000,48,11,,,,,,,,,,
113,LP054504113,5,45,4,SPV005,TMC045,2434000,121800,105000,49,9,,,,,,,,,,
114,LP054504114,5,45,4,SPV005,TMC045,2742500,273300,66400,87,3,,,,,,,,,,
115,LP054504115,5,45,4,SPV005,TMC045,2332200,248600,59100,63,13,,,,,,,,,,
116,LP054504116,5,45,4,SPV005,TMC045,1388500,87300,41200,26,10,,,,,,,,,,
117,LP054504117,5,45,4,SPV005,TMC045,877700,85200,55100,47,9,,,,,,,,,,
118,LP054504118,5,45,4,SPV005,TMC045,1877400,85200,62000,30,4,,,,,,,,,,
119,LP054504119,5,45,4,SPV005,TMC045,1972700,130100,99000,87,12,,,,,,,,,,
120,LP054504120,5,45,4,SPV005,TMC045,2394900,246500,95100,53,4,,,,,,,,,,
121,LP054504121,5,45,4,SPV005,TMC045,1618000,140200,95400,34,15,,,,,,,,,,
122,LP054504122,5,45,4,SPV005,TMC045,2068600,202200,90200,88,9,,,,,,,,,,
123,LP054504123,5,45,4,SPV005,TMC045,1596000,247400,39100,75,15,,,,,,,,,,
124,LP054504124,5,45,4,SPV005,TMC045,1570500,213100,93600,93,4,,,,,,,,,,
125,LP054504125,5,45,4,SPV005,TMC045,2866900,251200,56800,26,7,,,,,,,,,,
126,LP054504126,5,45,4,SPV005,TMC045,2733700,109100,71400,74,4,,,,,,,,,,
127,LP054504127,5,45,4,SPV005,TMC045,2416000,187300,58200,49,5,,,,,,,,,,
128,LP054504128,5,45,4,SPV005,TMC045,2153100,110500,98300,30,9,,,,,,,,,,
129,LP054504129,5,45,4,SPV005,TMC045,989600,302000,45000,52,7,,,,,,,,,,
130,LP054504130,5,45,4,SPV005,TMC045,2325200,262400,73700,95,6,,,,,,,,,,
131,LP054504131,5,45,4,SPV005,TMC045,2166700,291100,41000,30,7,,,,,,,,,,
132,LP054504132,5,45,4,SPV005,TMC045,2539500,169200,89500,97,10,,,,,,,,,,
133,LP054504133,5,45,4,SPV005,TMC045,794400,92400,91900,74,9,,,,,,,,,,
134,LP054504134,5,45,4,SPV005,TMC045,2228900,301500,75400,40,5,,,,,,,,,,
135,LP054504135,5,45,4,SPV005,TMC045,871100,90100,59000,72,3,,,,,,,,,,
136,LP054504136,5,45,4,SPV005,TMC045,2604100,279900,101300,63,13,,,,,,,,,,
137,LP054504137,5,45,4,SPV005,TMC045,1855600,258800,42100,45,11,,,,,,,,,,
138,LP054504138,5,45,4,SPV005,TMC045,2671200,139200,100300,63,5,,,,,,,,,,
139,LP054504139,5,45,4,SPV005,TMC045,2638000,219600,80100,75,3,,,,,,,,,,
140,LP054504140,5,45,4,SPV005,TMC045,1498200,140200,81100,96,14,,,,,,,,,,
141,LP054505141,5,45,5,SPV005,TMC045,1242300,288400,38900,28,10,,,,,,,,,,
142,LP054505142,5,45,5,SPV005,TMC045,945900,124700,99500,77,3,,,,,,,,,,
143,LP054505143,5,45,5,SPV005,TMC045,1507500,117700,34600,64,13,,,,,,,,,,
144,LP054505144,5,45,5,SPV005,TMC045,2199100,185900,40700,83,14,,,,,,,,,,
145,LP054505145,5,45,5,SPV005,TMC045,778500,213400,100900,95,15,,,,,,,,,,
146,LP054505146,5,45,5,SPV005,TMC045,1488200,148500,103200,63,12,,,,,,,,,,
147,LP054505147,5,45,5,SPV005,TMC045,2977700,240300,40500,100,5,,,,,,,,,,
148,LP054505148,5,45,5,SPV005,TMC045,1127400,124500,63400,69,4,,,,,,,,,,
149,LP054505149,5,45,5,SPV005,TMC045,922400,103800,32500,78,3,,,,,,,,,,
150,LP054505150,5,45,5,SPV005,TMC045,1139400,113200,38300,91,3,,,,,,,,,,
151,LP054505151,5,45,5,SPV005,TMC045,809200,242600,57200,31,7,,,,,,,,,,
152,LP054505152,5,45,5,SPV005,TMC045,2746200,79200,35600,87,7,,,,,,,,,,
153,LP054505153,5,45,5,SPV005,TMC045,2108000,135400,57100,86,11,,,,,,,,,,
154,LP054505154,5,45,5,SPV005,TMC045,2838700,228900,51500,33,4,,,,,,,,,,
155,LP054505155,5,45,5,SPV005,TMC045,1776400,172000,89300,27,10,,,,,,,,,,
